,layer,neuron,class_selectivity_idx,population_code,class_id,class_freq,first_wordnet_level,last_common_level,deep_level,included_categories
10676,fc1,3630,0.636,2,flamingo,0.14264,"animal, animate being, beast, brute, creature, fauna",flamingo,7,1
10677,fc1,3631,0.646,2,"maze, labyrinth",0.18456,"artifact, artefact","maze, labyrinth",4,1
10678,fc1,3631,0.646,2,brain coral,0.17467,"animal, animate being, beast, brute, creature, fauna",brain coral,7,1
10679,fc1,3632,0.545,0,,0.0,,,0,0
10680,fc1,3633,0.495,1,combination lock,0.12557,"artifact, artefact",combination lock,7,1
10681,fc1,3634,0.737,3,waffle iron,0.25388,"artifact, artefact","artifact, artefact",1,3
10682,fc1,3634,0.737,3,pickelhaube,0.17658,"artifact, artefact","artifact, artefact",1,3
10683,fc1,3634,0.737,3,"electric fan, blower",0.11531,"artifact, artefact","artifact, artefact",1,3
10684,fc1,3635,0.677,3,"African grey, African gray, Psittacus erithacus",0.24156,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
10685,fc1,3635,0.677,3,"great grey owl, great gray owl, Strix nebulosa",0.12484,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
10686,fc1,3635,0.677,3,Blenheim spaniel,0.11251,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
10687,fc1,3636,0.475,0,,0.0,,,0,0
10688,fc1,3637,0.697,3,"slide rule, slipstick",0.21024,"artifact, artefact","artifact, artefact",1,3
10689,fc1,3637,0.697,3,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.20762,"artifact, artefact","artifact, artefact",1,3
10690,fc1,3637,0.697,3,"dishrag, dishcloth",0.1158,"artifact, artefact","artifact, artefact",1,3
10691,fc1,3638,0.343,0,,0.0,,,0,0
10692,fc1,3639,0.556,1,espresso maker,0.19217,"artifact, artefact",espresso maker,9,1
10693,fc1,3640,0.687,3,soccer ball,0.30183,"artifact, artefact",equipment,3,2
10694,fc1,3640,0.687,3,golf ball,0.10229,"artifact, artefact",equipment,3,2
10695,fc1,3640,0.687,3,Bedlington terrier,0.12061,"animal, animate being, beast, brute, creature, fauna",Bedlington terrier,6,1
10696,fc1,3641,0.495,1,tick,0.14071,"animal, animate being, beast, brute, creature, fauna",tick,6,1
10697,fc1,3642,0.657,2,abacus,0.11959,"artifact, artefact",abacus,6,1
10698,fc1,3642,0.657,2,standard poodle,0.10778,"animal, animate being, beast, brute, creature, fauna",standard poodle,5,1
10699,fc1,3643,0.677,1,bottlecap,0.43956,"artifact, artefact",bottlecap,5,1
10700,fc1,3644,0.384,0,,0.0,,,0,0
10701,fc1,3645,0.636,2,"wood rabbit, cottontail, cottontail rabbit",0.31342,"animal, animate being, beast, brute, creature, fauna","leporid, leporid mammal",7,2
10702,fc1,3645,0.636,2,hare,0.20261,"animal, animate being, beast, brute, creature, fauna","leporid, leporid mammal",7,2
10703,fc1,3646,0.485,0,,0.0,,,0,0
10704,fc1,3647,0.576,1,baseball,0.22318,"artifact, artefact",baseball,6,1
10705,fc1,3648,0.465,1,"bullet train, bullet",0.14953,"artifact, artefact","bullet train, bullet",7,1
10706,fc1,3649,0.657,1,nipple,0.36245,"artifact, artefact",nipple,5,1
10707,fc1,3650,0.535,0,,0.0,,,0,0
10708,fc1,3651,0.667,2,Tibetan mastiff,0.15762,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
10709,fc1,3651,0.667,2,"clumber, clumber spaniel",0.12205,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
10710,fc1,3652,0.576,1,bee eater,0.10104,"animal, animate being, beast, brute, creature, fauna",bee eater,6,1
10711,fc1,3653,0.414,0,,0.0,,,0,0
10712,fc1,3654,0.798,3,golf ball,0.42191,"artifact, artefact","artifact, artefact",1,3
10713,fc1,3654,0.798,3,baseball,0.10706,"artifact, artefact","artifact, artefact",1,3
10714,fc1,3654,0.798,3,bottlecap,0.23177,"artifact, artefact","artifact, artefact",1,3
10715,fc1,3655,0.394,1,necklace,0.10398,"artifact, artefact",necklace,5,1
10716,fc1,3656,0.525,1,"odometer, hodometer, mileometer, milometer",0.15864,"artifact, artefact","odometer, hodometer, mileometer, milometer",7,1
10717,fc1,3657,0.556,2,brain coral,0.22985,"animal, animate being, beast, brute, creature, fauna",brain coral,7,1
10718,fc1,3657,0.556,2,"artichoke, globe artichoke",0.16855,Misc,"artichoke, globe artichoke",2,1
10719,fc1,3658,0.424,0,,0.0,,,0,0
10720,fc1,3659,0.707,1,"crossword puzzle, crossword",0.52869,"artifact, artefact","crossword puzzle, crossword",7,1
10721,fc1,3660,0.606,1,"Eskimo dog, husky",0.19892,"animal, animate being, beast, brute, creature, fauna","Eskimo dog, husky",5,1
10722,fc1,3661,0.616,2,"panpipe, pandean pipe, syrinx",0.28706,"artifact, artefact","artifact, artefact",1,2
10723,fc1,3661,0.616,2,bottlecap,0.12588,"artifact, artefact","artifact, artefact",1,2
10724,fc1,3662,0.515,2,"saltshaker, salt shaker",0.16113,"artifact, artefact",container,3,2
10725,fc1,3662,0.515,2,beer bottle,0.1131,"artifact, artefact",container,3,2
10726,fc1,3663,0.747,3,chickadee,0.23263,"animal, animate being, beast, brute, creature, fauna",bird,4,3
10727,fc1,3663,0.747,3,"red-backed sandpiper, dunlin, Erolia alpina",0.15198,"animal, animate being, beast, brute, creature, fauna",bird,4,3
10728,fc1,3663,0.747,3,dowitcher,0.13965,"animal, animate being, beast, brute, creature, fauna",bird,4,3
10729,fc1,3664,0.545,1,gazelle,0.11163,"animal, animate being, beast, brute, creature, fauna",gazelle,11,1
10730,fc1,3665,0.576,2,flamingo,0.12288,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
10731,fc1,3665,0.576,2,peacock,0.11293,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
10732,fc1,3666,0.657,3,"clumber, clumber spaniel",0.11822,"animal, animate being, beast, brute, creature, fauna","clumber, clumber spaniel",7,1
10733,fc1,3666,0.657,3,beer bottle,0.11082,"artifact, artefact","instrumentality, instrumentation",2,2
10734,fc1,3666,0.657,3,combination lock,0.11068,"artifact, artefact","instrumentality, instrumentation",2,2
10735,fc1,3667,0.768,2,golf ball,0.39012,"artifact, artefact",equipment,3,2
10736,fc1,3667,0.768,2,soccer ball,0.19553,"artifact, artefact",equipment,3,2
10737,fc1,3668,0.616,2,"slide rule, slipstick",0.20912,"artifact, artefact",device,3,2
10738,fc1,3668,0.616,2,"French horn, horn",0.11546,"artifact, artefact",device,3,2
10739,fc1,3669,0.556,1,tile roof,0.17581,"artifact, artefact",tile roof,5,1
10740,fc1,3670,0.475,1,digital clock,0.16519,"artifact, artefact",digital clock,8,1
10741,fc1,3671,0.636,1,pelican,0.42936,"animal, animate being, beast, brute, creature, fauna",pelican,8,1
10742,fc1,3672,0.717,1,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cin",0.54247,"animal, animate being, beast, brute, creature, fauna","koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",8,1
10743,fc1,3673,0.444,1,"cornet, horn, trumpet, trump",0.13729,"artifact, artefact","cornet, horn, trumpet, trump",7,1
10744,fc1,3674,0.576,2,"barrel, cask",0.12014,"artifact, artefact","artifact, artefact",1,2
10745,fc1,3674,0.576,2,"shoe shop, shoe-shop, shoe store",0.10822,"artifact, artefact","artifact, artefact",1,2
10746,fc1,3675,0.646,3,flat-coated retriever,0.20335,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
10747,fc1,3675,0.646,3,groenendael,0.1377,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
10748,fc1,3675,0.646,3,"hand-held computer, hand-held microcomputer",0.13088,"artifact, artefact","hand-held computer, hand-held microcomputer",9,1
10749,fc1,3676,0.596,3,water tower,0.16136,"artifact, artefact",water tower,7,1
10750,fc1,3676,0.596,3,bustard,0.14945,"animal, animate being, beast, brute, creature, fauna","wading bird, wader",6,2
10751,fc1,3676,0.596,3,"limpkin, Aramus pictus",0.13015,"animal, animate being, beast, brute, creature, fauna","wading bird, wader",6,2
10752,fc1,3677,0.717,4,"Saluki, gazelle hound",0.23038,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
10753,fc1,3677,0.717,4,"borzoi, Russian wolfhound",0.16164,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
10754,fc1,3677,0.717,4,whippet,0.12005,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
10755,fc1,3677,0.717,4,Bedlington terrier,0.11913,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,4
10756,fc1,3678,0.455,1,"refrigerator, icebox",0.12505,"artifact, artefact","refrigerator, icebox",8,1
10757,fc1,3679,0.545,0,,0.0,,,0,0
10758,fc1,3680,0.424,0,,0.0,,,0,0
10759,fc1,3681,0.475,2,brain coral,0.1236,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
10760,fc1,3681,0.475,2,sea snake,0.11659,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
10761,fc1,3682,0.606,2,"Cardigan, Cardigan Welsh corgi",0.12177,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
10762,fc1,3682,0.606,2,"clumber, clumber spaniel",0.1117,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
10763,fc1,3683,0.556,2,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.30353,"artifact, artefact","instrumentality, instrumentation",2,2
10764,fc1,3683,0.556,2,jigsaw puzzle,0.10856,"artifact, artefact","instrumentality, instrumentation",2,2
10765,fc1,3684,0.657,2,daisy,0.2475,"plant, flora, plant life",daisy,6,1
10766,fc1,3684,0.657,2,Japanese spaniel,0.10083,"animal, animate being, beast, brute, creature, fauna",Japanese spaniel,5,1
10767,fc1,3685,0.606,0,,0.0,,,0,0
10768,fc1,3686,0.343,0,,0.0,,,0,0
10769,fc1,3687,0.475,1,"pop bottle, soda bottle",0.12298,"artifact, artefact","pop bottle, soda bottle",6,1
10770,fc1,3688,0.626,0,,0.0,,,0,0
10771,fc1,3689,0.434,0,,0.0,,,0,0
10772,fc1,3690,0.606,2,dowitcher,0.33466,"animal, animate being, beast, brute, creature, fauna","shorebird, shore bird, limicoline bird",7,2
10773,fc1,3690,0.606,2,"red-backed sandpiper, dunlin, Erolia alpina",0.11456,"animal, animate being, beast, brute, creature, fauna","shorebird, shore bird, limicoline bird",7,2
10774,fc1,3691,0.626,2,abacus,0.21266,"artifact, artefact","instrumentality, instrumentation",2,2
10775,fc1,3691,0.626,2,"carpenter's kit, tool kit",0.11041,"artifact, artefact","instrumentality, instrumentation",2,2
10776,fc1,3692,0.485,2,typewriter keyboard,0.12519,"artifact, artefact",keyboard,4,2
10777,fc1,3692,0.485,2,"computer keyboard, keypad",0.10984,"artifact, artefact",keyboard,4,2
10778,fc1,3693,0.616,2,ski mask,0.18918,"artifact, artefact",covering,2,2
10779,fc1,3693,0.616,2,bottlecap,0.10513,"artifact, artefact",covering,2,2
10780,fc1,3694,0.556,1,"chain mail, ring mail, mail, chain armor, chain armour, ring arm",0.13625,"artifact, artefact","chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",6,1
10781,fc1,3695,0.646,1,electric guitar,0.11726,"artifact, artefact",electric guitar,7,1
10782,fc1,3696,0.677,1,jigsaw puzzle,0.44004,"artifact, artefact",jigsaw puzzle,7,1
10783,fc1,3697,0.394,0,,0.0,,,0,0
10784,fc1,3698,0.515,2,jigsaw puzzle,0.14156,"artifact, artefact","artifact, artefact",1,2
10785,fc1,3698,0.515,2,necklace,0.12083,"artifact, artefact","artifact, artefact",1,2
10786,fc1,3699,0.535,2,"electric fan, blower",0.15296,"artifact, artefact","artifact, artefact",1,2
10787,fc1,3699,0.535,2,pickelhaube,0.14098,"artifact, artefact","artifact, artefact",1,2
10788,fc1,3700,0.566,2,thimble,0.16643,"artifact, artefact","instrumentality, instrumentation",2,2
10789,fc1,3700,0.566,2,"gong, tam-tam",0.10089,"artifact, artefact","instrumentality, instrumentation",2,2
10790,fc1,3701,0.515,1,"carousel, carrousel, merry-go-round, roundabout, whirligig",0.18067,"artifact, artefact","carousel, carrousel, merry-go-round, roundabout, whirligig",7,1
10791,fc1,3702,0.616,2,screw,0.1867,"artifact, artefact",screw,6,1
10792,fc1,3702,0.616,2,"artichoke, globe artichoke",0.10197,Misc,"artichoke, globe artichoke",2,1
10793,fc1,3703,0.646,2,lorikeet,0.21265,"animal, animate being, beast, brute, creature, fauna",bird,4,2
10794,fc1,3703,0.646,2,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.11921,"animal, animate being, beast, brute, creature, fauna",bird,4,2
10795,fc1,3704,0.485,1,hourglass,0.16156,"artifact, artefact",hourglass,8,1
10796,fc1,3705,0.495,2,iPod,0.10764,"artifact, artefact","instrumentality, instrumentation",2,2
10797,fc1,3705,0.495,2,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker ",0.10462,"artifact, artefact","instrumentality, instrumentation",2,2
10798,fc1,3706,0.596,2,maypole,0.19425,"artifact, artefact",device,3,2
10799,fc1,3706,0.596,2,abacus,0.10123,"artifact, artefact",device,3,2
10800,fc1,3707,0.394,0,,0.0,,,0,0
10801,fc1,3708,0.434,0,,0.0,,,0,0
10802,fc1,3709,0.606,2,"king penguin, Aptenodytes patagonica",0.21891,"animal, animate being, beast, brute, creature, fauna","king penguin, Aptenodytes patagonica",9,1
10803,fc1,3709,0.606,2,"candle, taper, wax light",0.11817,"artifact, artefact","candle, taper, wax light",6,1
10804,fc1,3710,0.535,0,,0.0,,,0,0
10805,fc1,3711,0.657,1,jigsaw puzzle,0.50872,"artifact, artefact",jigsaw puzzle,7,1
10806,fc1,3712,0.414,0,,0.0,,,0,0
10807,fc1,3713,0.545,1,golf ball,0.30093,"artifact, artefact",golf ball,6,1
10808,fc1,3714,0.424,1,jay,0.14097,"animal, animate being, beast, brute, creature, fauna",jay,8,1
10809,fc1,3715,0.667,2,combination lock,0.37969,"artifact, artefact",combination lock,7,1
10810,fc1,3715,0.667,2,"king snake, kingsnake",0.20534,"animal, animate being, beast, brute, creature, fauna","king snake, kingsnake",8,1
10811,fc1,3716,0.283,0,,0.0,,,0,0
10812,fc1,3717,0.687,2,"crossword puzzle, crossword",0.50735,"artifact, artefact","artifact, artefact",1,2
10813,fc1,3717,0.687,2,"dishwasher, dish washer, dishwashing machine",0.14337,"artifact, artefact","artifact, artefact",1,2
10814,fc1,3718,0.616,2,"jaguar, panther, Panthera onca, Felis onca",0.19176,"animal, animate being, beast, brute, creature, fauna","big cat, cat",8,2
10815,fc1,3718,0.616,2,"leopard, Panthera pardus",0.10882,"animal, animate being, beast, brute, creature, fauna","big cat, cat",8,2
10816,fc1,3719,0.859,1,jigsaw puzzle,0.8423,"artifact, artefact",jigsaw puzzle,7,1
10817,fc1,3720,0.818,3,golf ball,0.39177,"artifact, artefact","artifact, artefact",1,3
10818,fc1,3720,0.818,3,baseball,0.14347,"artifact, artefact","artifact, artefact",1,3
10819,fc1,3720,0.818,3,"apiary, bee house",0.12782,"artifact, artefact","artifact, artefact",1,3
10820,fc1,3721,0.687,1,"feather boa, boa",0.36289,"artifact, artefact","feather boa, boa",6,1
10821,fc1,3722,0.545,2,"odometer, hodometer, mileometer, milometer",0.14721,"artifact, artefact","instrumentality, instrumentation",2,2
10822,fc1,3722,0.545,2,dumbbell,0.12034,"artifact, artefact","instrumentality, instrumentation",2,2
10823,fc1,3723,0.576,2,"crossword puzzle, crossword",0.15654,"artifact, artefact","crossword puzzle, crossword",7,1
10824,fc1,3723,0.576,2,fig,0.1421,natural object,fig,7,1
10825,fc1,3724,0.596,1,beaker,0.11116,"artifact, artefact",beaker,6,1
10826,fc1,3725,0.717,2,jigsaw puzzle,0.17381,"artifact, artefact","instrumentality, instrumentation",2,2
10827,fc1,3725,0.717,2,"pitcher, ewer",0.17161,"artifact, artefact","instrumentality, instrumentation",2,2
10828,fc1,3726,0.768,3,lotion,0.21726,"artifact, artefact","instrumentality, instrumentation",2,3
10829,fc1,3726,0.768,3,thimble,0.17308,"artifact, artefact","instrumentality, instrumentation",2,3
10830,fc1,3726,0.768,3,combination lock,0.15763,"artifact, artefact","instrumentality, instrumentation",2,3
10831,fc1,3727,0.495,0,,0.0,,,0,0
10832,fc1,3728,0.475,0,,0.0,,,0,0
10833,fc1,3729,0.475,0,,0.0,,,0,0
10834,fc1,3730,0.364,0,,0.0,,,0,0
10835,fc1,3731,0.465,0,,0.0,,,0,0
10836,fc1,3732,0.606,2,broom,0.13373,"artifact, artefact","instrumentality, instrumentation",2,2
10837,fc1,3732,0.606,2,joystick,0.12875,"artifact, artefact","instrumentality, instrumentation",2,2
10838,fc1,3733,0.606,1,"crossword puzzle, crossword",0.27476,"artifact, artefact","crossword puzzle, crossword",7,1
10839,fc1,3734,0.667,1,"polecat, fitch, foulmart, foumart, Mustela putorius",0.14108,"animal, animate being, beast, brute, creature, fauna","polecat, fitch, foulmart, foumart, Mustela putorius",8,1
10840,fc1,3735,0.576,1,abacus,0.40494,"artifact, artefact",abacus,6,1
10841,fc1,3736,0.424,1,bottlecap,0.17653,"artifact, artefact",bottlecap,5,1
10842,fc1,3737,0.525,2,"African chameleon, Chamaeleo chamaeleon",0.15327,"animal, animate being, beast, brute, creature, fauna",lizard,7,2
10843,fc1,3737,0.525,2,"common iguana, iguana, Iguana iguana",0.1083,"animal, animate being, beast, brute, creature, fauna",lizard,7,2
10844,fc1,3738,0.475,1,jigsaw puzzle,0.12141,"artifact, artefact",jigsaw puzzle,7,1
10845,fc1,3739,0.444,0,,0.0,,,0,0
10846,fc1,3740,0.727,1,"golfcart, golf cart",0.25508,"artifact, artefact","golfcart, golf cart",7,1
10847,fc1,3741,0.525,1,West Highland white terrier,0.10261,"animal, animate being, beast, brute, creature, fauna",West Highland white terrier,6,1
10848,fc1,3742,0.667,1,"African grey, African gray, Psittacus erithacus",0.22271,"animal, animate being, beast, brute, creature, fauna","African grey, African gray, Psittacus erithacus",6,1
10849,fc1,3743,0.616,3,"ocarina, sweet potato",0.15214,"artifact, artefact",device,3,2
10850,fc1,3743,0.616,3,"revolver, six-gun, six-shooter",0.10015,"artifact, artefact",device,3,2
10851,fc1,3743,0.616,3,papillon,0.10844,"animal, animate being, beast, brute, creature, fauna",papillon,6,1
10852,fc1,3744,0.556,2,agama,0.14983,"animal, animate being, beast, brute, creature, fauna",lizard,7,2
10853,fc1,3744,0.556,2,"common iguana, iguana, Iguana iguana",0.13221,"animal, animate being, beast, brute, creature, fauna",lizard,7,2
10854,fc1,3745,0.535,1,"crossword puzzle, crossword",0.18997,"artifact, artefact","crossword puzzle, crossword",7,1
10855,fc1,3746,0.444,0,,0.0,,,0,0
10856,fc1,3747,0.606,2,Bedlington terrier,0.11639,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,2
10857,fc1,3747,0.606,2,"Saluki, gazelle hound",0.10757,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,2
10858,fc1,3748,0.535,2,sombrero,0.15897,"artifact, artefact","artifact, artefact",1,2
10859,fc1,3748,0.535,2,parking meter,0.1053,"artifact, artefact","artifact, artefact",1,2
10860,fc1,3749,0.677,1,espresso maker,0.29855,"artifact, artefact",espresso maker,9,1
10861,fc1,3750,0.283,0,,0.0,,,0,0
10862,fc1,3751,0.707,2,"artichoke, globe artichoke",0.20267,Misc,"artichoke, globe artichoke",2,1
10863,fc1,3751,0.707,2,soccer ball,0.14303,"artifact, artefact",soccer ball,6,1
10864,fc1,3752,0.606,2,"carpenter's kit, tool kit",0.16566,"artifact, artefact",equipment,3,2
10865,fc1,3752,0.606,2,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.10217,"artifact, artefact",equipment,3,2
10866,fc1,3753,0.626,3,screw,0.16291,"artifact, artefact",device,3,3
10867,fc1,3753,0.626,3,"web site, website, internet site, site",0.15237,"artifact, artefact",device,3,3
10868,fc1,3753,0.626,3,hourglass,0.15139,"artifact, artefact",device,3,3
10869,fc1,3754,0.707,2,bottlecap,0.40702,"artifact, artefact","artifact, artefact",1,2
